"id","name","viirs_bm_mean","viirs_bm_sum","viirs_bm_syr_mean","viirs_bm_syr_sum","viirs_bm_lbn_mean","viirs_bm_lbn_sum","year","month","date","buffer"
5,"Al Qaa",3.05644679069519,1372.78308105469,3.96737027168274,1060.23828125,1.71818697452545,312.544860839844,2019,8,2019-08-01,5000
6,"Matraba",13.5138025283813,6087.52978515625,10.481861114502,2484.69189453125,16.881383895874,3602.837890625,2019,8,2019-08-01,5000
1,"Al Masnaa",7.83291482925415,3488.77978515625,9.44834423065186,2459.998046875,5.55986928939819,1028.78173828125,2020,8,2020-08-01,5000
2,"Al Aridah",1.82227432727814,432.287536621094,0.781657457351685,89.8365249633789,2.80024194717407,342.451019287109,2020,8,2020-08-01,5000
3,"Al Abbudiyah",6.46036243438721,2911.89208984375,2.19340300559998,560.687927246094,12.0508251190186,2351.20434570312,2020,8,2020-08-01,5000
4,"Al Buqayaa",6.41979312896729,2892.27807617188,4.25007820129395,1176.27685546875,9.87574481964111,1716.00134277344,2020,8,2020-08-01,5000
5,"Al Qaa",2.27349901199341,1021.12719726562,3.00652003288269,803.461120605469,1.19659924507141,217.666030883789,2020,8,2020-08-01,5000
6,"Matraba",8.78806591033936,3958.73852539062,5.57621908187866,1321.82495117188,12.3554697036743,2636.91381835938,2020,8,2020-08-01,5000
1,"Al Masnaa",2.28540277481079,1017.91821289062,2.55267763137817,664.622497558594,1.90932416915894,353.295684814453,2021,8,2021-08-01,5000
2,"Al Aridah",1.1050773859024,262.151092529297,0.207118421792984,23.8042869567871,1.94897568225861,238.346817016602,2021,8,2021-08-01,5000
3,"Al Abbudiyah",4.85938215255737,2190.27905273438,1.35974597930908,347.584594726562,9.4445161819458,1842.6943359375,2021,8,2021-08-01,5000
4,"Al Buqayaa",5.78894186019897,2608.06372070312,6.14340686798096,1700.28576660156,5.22434568405151,907.778076171875,2021,8,2021-08-01,5000
5,"Al Qaa",1.06944060325623,480.332244873047,0.551125228404999,147.282470703125,1.83091104030609,333.0498046875,2021,8,2021-08-01,5000
6,"Matraba",5.31169891357422,2392.748046875,4.36176347732544,1033.94213867188,6.36679267883301,1358.80578613281,2021,8,2021-08-01,5000
1,"Al Masnaa",4.51704120635986,2011.88989257812,6.45587539672852,1680.87036132812,1.7889369726181,331.019592285156,2022,8,2022-08-01,5000
2,"Al Aridah",1.03741371631622,246.099609375,0.281543552875519,32.3580284118652,1.74777722358704,213.741577148438,2022,8,2022-08-01,5000
3,"Al Abbudiyah",2.75519871711731,1241.85620117188,1.34813666343689,344.616973876953,4.59869527816772,897.239196777344,2022,8,2022-08-01,5000
4,"Al Buqayaa",2.65652275085449,1196.83020019531,2.44351577758789,676.281921386719,2.99580264091492,520.548217773438,2022,8,2022-08-01,5000
5,"Al Qaa",1.16171932220459,521.778625488281,1.25999093055725,336.719421386719,1.01734638214111,185.059234619141,2022,8,2022-08-01,5000
6,"Matraba",2.32038426399231,1045.2578125,0.77812910079956,184.453018188477,4.03336954116821,860.804809570312,2022,8,2022-08-01,5000
1,"Al Masnaa",17.025218963623,7583.03125,25.5158176422119,6643.3720703125,5.07822179794312,939.659118652344,2012,9,2012-09-01,5000
2,"Al Aridah",7.56143665313721,1793.75561523438,9.09749794006348,1045.58276367188,6.11785316467285,748.172912597656,2012,9,2012-09-01,5000
3,"Al Abbudiyah",10.9097051620483,4917.35302734375,14.668025970459,3749.50927734375,5.98564767837524,1167.84375,2012,9,2012-09-01,5000
4,"Al Buqayaa",13.3325748443604,6006.65966796875,15.2289390563965,4214.8515625,10.3120183944702,1791.80798339844,2012,9,2012-09-01,5000
5,"Al Qaa",1.76393926143646,792.261779785156,1.51622974872589,405.196563720703,2.12785577774048,387.065216064453,2012,9,2012-09-01,5000
6,"Matraba",12.1038150787354,5452.3759765625,14.4922819137573,3435.34936523438,9.4509391784668,2017.02673339844,2012,9,2012-09-01,5000
1,"Al Masnaa",14.7248344421387,6558.4404296875,20.7099056243896,5392.0908203125,6.30333137512207,1166.34973144531,2013,9,2013-09-01,5000
2,"Al Aridah",5.50865125656128,1306.78527832031,5.83877849578857,671.055541992188,5.19839906692505,635.729736328125,2013,9,2013-09-01,5000
3,"Al Abbudiyah",11.2987194061279,5092.6943359375,13.5000114440918,3450.93579101562,8.41464328765869,1641.75866699219,2013,9,2013-09-01,5000
4,"Al Buqayaa",13.3568925857544,6017.61572265625,17.6004219055176,4871.197265625,6.59774303436279,1146.41845703125,2013,9,2013-09-01,5000
5,"Al Qaa",2.59195280075073,1164.15869140625,3.05759644508362,817.110717773438,1.90786468982697,347.047973632812,2013,9,2013-09-01,5000
6,"Matraba",9.31101989746094,4194.3125,11.8016662597656,2797.54736328125,6.54465389251709,1396.76501464844,2013,9,2013-09-01,5000
1,"Al Masnaa",12.3121690750122,5483.83935546875,14.7191152572632,3832.31127929688,8.92539310455322,1651.52819824219,2014,9,2014-09-01,5000
2,"Al Aridah",6.69831562042236,1589.00244140625,6.0231614112854,692.246826171875,7.33282327651978,896.755676269531,2014,9,2014-09-01,5000
3,"Al Abbudiyah",10.2420625686646,4616.42529296875,10.104679107666,2583.00512695312,10.4220609664917,2033.42041015625,2014,9,2014-09-01,5000
4,"Al Buqayaa",9.94445991516113,4480.22900390625,7.46577787399292,2066.27294921875,13.8925380706787,2413.9560546875,2014,9,2014-09-01,5000
5,"Al Qaa",2.88178777694702,1294.33618164062,3.03452777862549,810.945861816406,2.65739464759827,483.390350341797,2014,9,2014-09-01,5000
6,"Matraba",9.12603187561035,4110.9814453125,5.72186422348022,1356.34973144531,12.9070472717285,2754.6318359375,2014,9,2014-09-01,5000
1,"Al Masnaa",12.9070301055908,5748.79052734375,16.1564903259277,4206.55029296875,8.33476638793945,1542.24035644531,2015,9,2015-09-01,5000
2,"Al Aridah",1.87697219848633,445.26318359375,1.08856642246246,125.109817504883,2.61791276931763,320.153381347656,2015,9,2015-09-01,5000
3,"Al Abbudiyah",7.96640014648438,3590.71142578125,5.98709297180176,1530.44860839844,10.5596389770508,2060.26293945312,2015,9,2015-09-01,5000
4,"Al Buqayaa",7.739990234375,3487.06005859375,8.39608097076416,2323.74926757812,6.69495916366577,1163.31066894531,2015,9,2015-09-01,5000
5,"Al Qaa",1.18625092506409,532.796875,1.36276030540466,364.183471679688,0.92693680524826,168.613388061523,2015,9,2015-09-01,5000
6,"Matraba",6.86949491500854,3094.48461914062,7.28425741195679,1726.7099609375,6.40881729125977,1367.77465820312,2015,9,2015-09-01,5000
1,"Al Masnaa",14.2205266952515,6333.82177734375,19.6192760467529,5108.13134765625,6.62402772903442,1225.6904296875,2016,9,2016-09-01,5000
2,"Al Aridah",5.08373165130615,1205.98413085938,3.79013991355896,435.603851318359,6.29944372177124,770.380249023438,2016,9,2016-09-01,5000
3,"Al Abbudiyah",11.1978378295898,5047.2236328125,8.79594039916992,2248.45922851562,14.3447427749634,2798.76440429688,2016,9,2016-09-01,5000
4,"Al Buqayaa",9.35422039031982,4214.31103515625,9.19054317474365,2543.62915039062,9.61492729187012,1670.68188476562,2016,9,2016-09-01,5000
5,"Al Qaa",3.96934676170349,1782.80615234375,3.16987466812134,847.115905761719,5.1438717842102,935.690185546875,2016,9,2016-09-01,5000
6,"Matraba",8.59756183624268,3872.92260742188,7.31749725341797,1734.58935546875,10.0193309783936,2138.33325195312,2016,9,2016-09-01,5000
1,"Al Masnaa",19.6876068115234,8768.8583984375,24.7820339202881,6452.32177734375,12.5193147659302,2316.53686523438,2017,9,2017-09-01,5000
2,"Al Aridah",5.79408836364746,1374.49792480469,4.54402494430542,522.248474121094,6.96889305114746,852.249450683594,2017,9,2017-09-01,5000
3,"Al Abbudiyah",12.1881694793701,5493.59814453125,9.15907669067383,2341.28588867188,16.156810760498,3152.31225585938,2017,9,2017-09-01,5000
4,"Al Buqayaa",12.1862936019897,5490.2314453125,11.5897102355957,3207.63696289062,13.1365394592285,2282.59448242188,2017,9,2017-09-01,5000
5,"Al Qaa",3.92276287078857,1761.88330078125,3.10845255851746,830.701477050781,5.11908769607544,931.181823730469,2017,9,2017-09-01,5000
6,"Matraba",12.2302293777466,5509.32177734375,8.91087532043457,2112.29467773438,15.9170427322388,3397.02734375,2017,9,2017-09-01,5000
1,"Al Masnaa",17.8772735595703,7962.53662109375,24.0436458587646,6260.07275390625,9.20066547393799,1702.4638671875,2018,9,2018-09-01,5000
2,"Al Aridah",4.32315301895142,1025.55639648438,3.20409202575684,368.248901367188,5.37484216690063,657.307556152344,2018,9,2018-09-01,5000
3,"Al Abbudiyah",12.7450046539307,5744.58154296875,9.06953430175781,2318.39672851562,17.5605125427246,3426.18481445312,2018,9,2018-09-01,5000
4,"Al Buqayaa",13.7359771728516,6188.40283203125,11.3349123001099,3137.11767578125,17.5604248046875,3051.28515625,2018,9,2018-09-01,5000
5,"Al Qaa",4.1648964881897,1870.63598632812,3.85498976707458,1030.20581054688,4.62018871307373,840.43017578125,2018,9,2018-09-01,5000
6,"Matraba",14.7219114303589,6631.74365234375,9.59379196166992,2274.177734375,20.4177207946777,4357.5654296875,2018,9,2018-09-01,5000
1,"Al Masnaa",19.1883964538574,8546.5107421875,24.9443225860596,6494.57568359375,11.0893220901489,2051.93530273438,2019,9,2019-09-01,5000
2,"Al Aridah",6.29074192047119,1492.31616210938,6.61015033721924,759.709899902344,5.99056386947632,732.606262207031,2019,9,2019-09-01,5000
3,"Al Abbudiyah",12.6375770568848,5696.16015625,10.1262760162354,2588.52587890625,15.9278202056885,3107.63452148438,2019,9,2019-09-01,5000
4,"Al Buqayaa",16.1067123413086,7256.478515625,13.4282331466675,3716.4775390625,20.3730297088623,3540.0009765625,2019,9,2019-09-01,5000
5,"Al Qaa",4.58681869506836,2060.1396484375,5.26159238815308,1406.10559082031,3.59549355506897,654.0341796875,2019,9,2019-09-01,5000
6,"Matraba",17.97585105896,8097.5380859375,12.0538520812988,2857.3271484375,24.5534267425537,5240.2109375,2019,9,2019-09-01,5000
1,"Al Masnaa",9.56116008758545,4258.5400390625,10.5780096054077,2754.12109375,8.13036632537842,1504.4189453125,2020,9,2020-09-01,5000
2,"Al Aridah",2.863365650177,679.259582519531,1.32168972492218,151.902862548828,4.31222629547119,527.356689453125,2020,9,2020-09-01,5000
3,"Al Abbudiyah",9.03331851959229,4071.60546875,4.66824436187744,1193.318359375,14.752326965332,2878.287109375,2020,9,2020-09-01,5000
4,"Al Buqayaa",10.1828165054321,4587.61474609375,8.55593395233154,2367.99096679688,12.7741374969482,2219.62377929688,2020,9,2020-09-01,5000
5,"Al Qaa",1.24385631084442,558.669921875,0.849391639232635,226.99104309082,1.82337462902069,331.678894042969,2020,9,2020-09-01,5000
6,"Matraba",10.9104166030884,4914.78857421875,7.6986198425293,1824.93334960938,14.47776222229,3089.85498046875,2020,9,2020-09-01,5000
1,"Al Masnaa",3.5044322013855,1560.87390136719,4.53161334991455,1179.86389160156,2.05910158157349,381.010040283203,2021,9,2021-09-01,5000
2,"Al Aridah",0.887358129024506,210.502807617188,1.04203104972839,119.761474609375,0.741997122764587,90.7413330078125,2021,9,2021-09-01,5000
3,"Al Abbudiyah",3.3594229221344,1514.19934082031,1.73482608795166,443.464324951172,5.48792791366577,1070.73498535156,2021,9,2021-09-01,5000
4,"Al Buqayaa",2.88113141059875,1298.02209472656,2.77660131454468,768.468627929688,3.04762816429138,529.553405761719,2021,9,2021-09-01,5000
5,"Al Qaa",1.1466269493103,515,1.06950724124908,285.814636230469,1.25992572307587,229.185363769531,2021,9,2021-09-01,5000
6,"Matraba",2.44009184837341,1099.18225097656,2.07042145729065,490.786834716797,2.85068535804749,608.395446777344,2021,9,2021-09-01,5000
1,"Al Masnaa",16.3366737365723,7276.353515625,23.8268508911133,6203.62744140625,5.79735803604126,1072.72595214844,2012,10,2012-10-01,5000
2,"Al Aridah",5.52907800674438,1311.63098144531,6.7985782623291,781.366088867188,4.33600616455078,530.264831542969,2012,10,2012-10-01,5000
3,"Al Abbudiyah",10.7378721237183,4839.90234375,13.6867589950562,3498.67309570312,6.87431621551514,1341.2294921875,2012,10,2012-10-01,5000
4,"Al Buqayaa",11.2033252716064,5047.37939453125,12.9939699172974,3596.2880859375,8.35116481781006,1451.09167480469,2012,10,2012-10-01,5000
5,"Al Qaa",2.27209401130676,1020.49615478516,1.71375453472137,457.983001708984,3.092365026474,562.51318359375,2012,10,2012-10-01,5000
6,"Matraba",10.6681718826294,4805.66552734375,13.5092449188232,3202.32348632812,7.51258754730225,1603.34216308594,2012,10,2012-10-01,5000
1,"Al Masnaa",15.9542856216431,7106.03759765625,20.430196762085,5319.26513671875,9.6562967300415,1786.7724609375,2013,10,2013-10-01,5000
2,"Al Aridah",9.36789989471436,2222.29248046875,9.21878719329834,1059.52270507812,9.50803565979004,1162.76977539062,2013,10,2013-10-01,5000
3,"Al Abbudiyah",13.945240020752,6285.56591796875,15.4529361724854,3950.15161132812,11.969895362854,2335.41430664062,2013,10,2013-10-01,5000
4,"Al Buqayaa",16.2723064422607,7331.08251953125,18.6229228973389,5154.1904296875,12.5282125473022,2176.89208984375,2013,10,2013-10-01,5000
5,"Al Qaa",4.79592132568359,2154.056640625,5.34443235397339,1428.24377441406,3.99008989334106,725.812805175781,2013,10,2013-10-01,5000
6,"Matraba",12.6028518676758,5677.17578125,11.4056081771851,2703.6630859375,13.9326295852661,2973.51245117188,2013,10,2013-10-01,5000
1,"Al Masnaa",12.5365371704102,5583.77294921875,14.8068771362305,3855.1611328125,9.34197807312012,1728.61193847656,2014,10,2014-10-01,5000
2,"Al Aridah",7.30244588851929,1732.31677246094,7.49288845062256,861.163757324219,7.12346887588501,871.153015136719,2014,10,2014-10-01,5000
3,"Al Abbudiyah",11.5662279129028,5213.26904296875,10.8500413894653,2773.5380859375,12.5045595169067,2439.73120117188,2014,10,2014-10-01,5000
4,"Al Buqayaa",11.4161396026611,5143.2578125,11.4994287490845,3182.65014648438,11.2834768295288,1960.60778808594,2014,10,2014-10-01,5000
5,"Al Qaa",2.91855192184448,1310.84851074219,2.49923729896545,667.895080566406,3.53457808494568,642.953430175781,2014,10,2014-10-01,5000
6,"Matraba",9.69894313812256,4369.05908203125,8.53285694122314,2022.6865234375,10.9941158294678,2346.37255859375,2014,10,2014-10-01,5000
1,"Al Masnaa",8.19787883758545,3651.33471679688,9.79697608947754,2550.76904296875,5.94781303405762,1100.56567382812,2015,10,2015-10-01,5000
2,"Al Aridah",2.78279042243958,660.145202636719,1.20498168468475,138.489517211914,4.26560878753662,521.655700683594,2015,10,2015-10-01,5000
3,"Al Abbudiyah",7.71298980712891,3476.4912109375,5.32453680038452,1361.08288574219,10.8422794342041,2115.408203125,2015,10,2015-10-01,5000
4,"Al Buqayaa",8.95367908477783,4033.857421875,9.81290054321289,2715.87646484375,7.58510112762451,1317.98095703125,2015,10,2015-10-01,5000
5,"Al Qaa",1.59273624420166,715.367065429688,1.67907667160034,448.715728759766,1.46589148044586,266.651336669922,2015,10,2015-10-01,5000
6,"Matraba",6.51830816268921,2936.28637695312,5.61394262313843,1330.76721191406,7.52278852462769,1605.51928710938,2015,10,2015-10-01,5000
1,"Al Masnaa",15.4580392837524,6885.009765625,20.4721450805664,5330.1865234375,8.40276622772217,1554.82299804688,2016,10,2016-10-01,5000
2,"Al Aridah",6.78114938735962,1608.65258789062,5.73744487762451,659.4091796875,7.76201820373535,949.243408203125,2016,10,2016-10-01,5000
3,"Al Abbudiyah",12.3682622909546,5574.771484375,9.75803279876709,2494.39379882812,15.7881202697754,3080.3779296875,2016,10,2016-10-01,5000
4,"Al Buqayaa",11.0552272796631,4980.65771484375,9.78414535522461,2707.91821289062,13.0798234939575,2272.73950195312,2016,10,2016-10-01,5000
5,"Al Qaa",4.95485305786133,2225.43994140625,3.64001774787903,972.756774902344,6.88651180267334,1252.68310546875,2016,10,2016-10-01,5000
6,"Matraba",10.9229669570923,4920.4423828125,8.58482074737549,2035.00439453125,13.5199499130249,2885.43798828125,2016,10,2016-10-01,5000
1,"Al Masnaa",19.6794986724854,8765.2470703125,24.2508430480957,6314.01953125,13.2472276687622,2451.22778320312,2017,10,2017-10-01,5000
2,"Al Aridah",7.20497846603394,1709.19506835938,5.7531361579895,661.212585449219,8.56941318511963,1047.982421875,2017,10,2017-10-01,5000
3,"Al Abbudiyah",15.8475246429443,7142.986328125,11.4554567337036,2928.29736328125,21.601900100708,4214.68896484375,2017,10,2017-10-01,5000
4,"Al Buqayaa",13.8467998504639,6238.3310546875,14.629093170166,4048.83447265625,12.600754737854,2189.49682617188,2017,10,2017-10-01,5000
5,"Al Qaa",4.8709659576416,2187.76245117188,3.98828911781311,1065.82861328125,6.16772985458374,1121.93395996094,2017,10,2017-10-01,5000
6,"Matraba",11.9567317962646,5386.11962890625,9.85813045501709,2336.83837890625,14.2876491546631,3049.28100585938,2017,10,2017-10-01,5000
1,"Al Masnaa",19.610279083252,8734.4169921875,25.4482803344727,6625.78759765625,11.3957138061523,2108.62915039062,2018,10,2018-10-01,5000
2,"Al Aridah",7.00682401657104,1662.18811035156,4.83749961853027,555.977722167969,9.04554653167725,1106.21044921875,2018,10,2018-10-01,5000
3,"Al Abbudiyah",14.4976015090942,6534.53271484375,10.2027320861816,2608.07006835938,20.1246280670166,3926.46240234375,2018,10,2018-10-01,5000
4,"Al Buqayaa",14.6223745346069,6587.7470703125,12.3155918121338,3408.5361328125,18.2966499328613,3179.2109375,2018,10,2018-10-01,5000
5,"Al Qaa",3.92033410072327,1760.79248046875,3.88932609558105,1039.3818359375,3.9658899307251,721.410705566406,2018,10,2018-10-01,5000
6,"Matraba",15.0132350921631,6762.9755859375,10.4672203063965,2481.22119140625,20.0625019073486,4281.75439453125,2018,10,2018-10-01,5000
1,"Al Masnaa",18.7464599609375,8349.671875,23.0311641693115,5996.46044921875,12.7175159454346,2353.21142578125,2019,10,2019-10-01,5000
2,"Al Aridah",8.08116722106934,1917.04821777344,7.18195676803589,825.428100585938,8.92624092102051,1091.6201171875,2019,10,2019-10-01,5000
3,"Al Abbudiyah",15.4401731491089,6959.3798828125,11.7038440704346,2991.79125976562,20.3354148864746,3967.58837890625,2019,10,2019-10-01,5000
4,"Al Buqayaa",14.3989105224609,6487.07080078125,13.0084419250488,3600.29345703125,16.6136684417725,2886.77734375,2019,10,2019-10-01,5000
5,"Al Qaa",5.26909399032593,2366.5791015625,6.16715145111084,1648.10681152344,3.94973659515381,718.472351074219,2019,10,2019-10-01,5000
6,"Matraba",15.4948358535767,6979.9208984375,11.0891704559326,2628.65258789062,20.3882160186768,4351.2685546875,2019,10,2019-10-01,5000
1,"Al Masnaa",11.4239654541016,5088.2333984375,14.1068887710571,3672.91015625,7.64886474609375,1415.3232421875,2020,10,2020-10-01,5000
2,"Al Aridah",5.75419235229492,1365.03356933594,2.95178270339966,339.250762939453,8.38788604736328,1025.78283691406,2020,10,2020-10-01,5000
3,"Al Abbudiyah",19.433012008667,8759.080078125,6.28880167007446,1607.57287597656,36.6542205810547,7151.50732421875,2020,10,2020-10-01,5000
4,"Al Buqayaa",10.5910425186157,4771.53076171875,8.58063793182373,2374.82836914062,13.7932415008545,2396.70239257812,2020,10,2020-10-01,5000
5,"Al Qaa",1.85253059864044,832.052001953125,2.27752757072449,608.645446777344,1.22815728187561,223.406555175781,2020,10,2020-10-01,5000
6,"Matraba",11.3199338912964,5099.26318359375,6.9192419052124,1640.18420410156,16.2077903747559,3459.0791015625,2020,10,2020-10-01,5000
1,"Al Masnaa",3.69741940498352,1646.83032226562,4.19726991653442,1092.81335449219,2.9940869808197,554.016967773438,2021,10,2021-10-01,5000
2,"Al Aridah",1.35676646232605,321.857818603516,0.808191478252411,92.886100769043,1.87231504917145,228.971725463867,2021,10,2021-10-01,5000
3,"Al Abbudiyah",1.74114573001862,784.790100097656,0.942499876022339,240.926208496094,2.78751134872437,543.863891601562,2021,10,2021-10-01,5000
4,"Al Buqayaa",4.27984046936035,1928.17565917969,4.06621694564819,1125.39025878906,4.62010383605957,802.785461425781,2021,10,2021-10-01,5000
5,"Al Qaa",1.32126843929291,593.439086914062,1.18717575073242,317.260314941406,1.51826786994934,276.178802490234,2021,10,2021-10-01,5000
6,"Matraba",3.42485809326172,1542.78747558594,2.14143180847168,507.619567871094,4.8503623008728,1035.16796875,2021,10,2021-10-01,5000
1,"Al Masnaa",16.118371963501,7179.12158203125,24.3805980682373,6347.802734375,4.49271774291992,831.319152832031,2012,11,2012-11-01,5000
2,"Al Aridah",6.57272624969482,1559.20959472656,6.24046611785889,717.221801757812,6.8849835395813,841.987854003906,2012,11,2012-11-01,5000
3,"Al Abbudiyah",11.5672760009766,5213.7412109375,13.3397397994995,3409.96655273438,9.24503803253174,1803.77478027344,2012,11,2012-11-01,5000
4,"Al Buqayaa",10.5919828414917,4771.9541015625,12.6165456771851,3491.830078125,7.36722946166992,1280.12377929688,2012,11,2012-11-01,5000
5,"Al Qaa",3.50604510307312,1574.71728515625,3.28306341171265,877.364440917969,3.83363366127014,697.352783203125,2012,11,2012-11-01,5000
6,"Matraba",9.91930866241455,4468.32666015625,13.2543478012085,3141.90087890625,6.2150731086731,1326.42565917969,2012,11,2012-11-01,5000
1,"Al Masnaa",8.29612731933594,3695.09448242188,10.1250467300415,2636.18627929688,5.72268199920654,1058.90808105469,2013,11,2013-11-01,5000
2,"Al Aridah",10.8383827209473,2571.12646484375,8.95699310302734,1029.43444824219,12.6065053939819,1541.69201660156,2013,11,2013-11-01,5000
3,"Al Abbudiyah",15.9709739685059,7198.62890625,15.364706993103,3927.59814453125,16.765287399292,3271.03051757812,2013,11,2013-11-01,5000
4,"Al Buqayaa",18.5734424591064,8367.802734375,21.1424713134766,5851.515625,14.4814605712891,2516.28686523438,2013,11,2013-11-01,5000
5,"Al Qaa",2.89534497261047,1300.42529296875,2.77910494804382,742.686767578125,3.06611680984497,557.738525390625,2013,11,2013-11-01,5000
6,"Matraba",15.1483545303345,6823.84228515625,14.6059885025024,3462.30297851562,15.7507619857788,3361.53955078125,2013,11,2013-11-01,5000
1,"Al Masnaa",5.38741874694824,2399.55590820312,4.92224025726318,1281.56872558594,6.04196453094482,1117.98718261719,2014,11,2014-11-01,5000
2,"Al Aridah",4.54750823974609,1078.77893066406,2.0639386177063,237.21012878418,6.88155746459961,841.56884765625,2014,11,2014-11-01,5000
3,"Al Abbudiyah",8.47260570526123,3818.87451171875,6.58998107910156,1684.56164550781,10.939172744751,2134.31274414062,2014,11,2014-11-01,5000
4,"Al Buqayaa",8.08174800872803,3641.03051757812,6.95069980621338,1923.71691894531,9.88329792022705,1717.31372070312,2014,11,2014-11-01,5000
5,"Al Qaa",3.47957158088684,1562.82678222656,3.40175080299377,909.082397460938,3.59390044212341,653.744384765625,2014,11,2014-11-01,5000
6,"Matraba",7.37200975418091,3320.85131835938,5.63086223602295,1334.77795410156,9.30590534210205,1986.07348632812,2014,11,2014-11-01,5000
1,"Al Masnaa",10.4501256942749,4654.4853515625,12.0805377960205,3145.32373046875,8.15599727630615,1509.16162109375,2015,11,2015-11-01,5000
2,"Al Aridah",5.71063327789307,1354.70031738281,2.64798521995544,304.335083007812,8.58889770507812,1050.365234375,2015,11,2015-11-01,5000
3,"Al Abbudiyah",9.32450008392334,4202.8505859375,6.52020788192749,1666.72595214844,12.9986124038696,2536.12451171875,2015,11,2015-11-01,5000
4,"Al Buqayaa",7.10858631134033,3202.5966796875,7.04398107528687,1949.53393554688,7.21149158477783,1253.06286621094,2015,11,2015-11-01,5000
5,"Al Qaa",1.74729001522064,784.783874511719,1.62642288208008,434.64453125,1.9248594045639,350.139373779297,2015,11,2015-11-01,5000
6,"Matraba",5.94483518600464,2677.95532226562,4.5420413017273,1076.67639160156,7.50291967391968,1601.27880859375,2015,11,2015-11-01,5000
1,"Al Masnaa",11.1193914413452,4952.576171875,14.1925258636475,3695.20703125,6.79522848129272,1257.36889648438,2016,11,2016-11-01,5000
2,"Al Aridah",6.10372638702393,1447.95153808594,2.15474390983582,247.646453857422,9.81496429443359,1200.30505371094,2016,11,2016-11-01,5000
3,"Al Abbudiyah",9.56857395172119,4312.8623046875,3.48951816558838,892.006896972656,17.5331993103027,3420.85571289062,2016,11,2016-11-01,5000
4,"Al Buqayaa",6.80189990997314,3064.4267578125,5.31334733963013,1470.55346679688,9.17288684844971,1593.87341308594,2016,11,2016-11-01,5000
5,"Al Qaa",3.73610925674438,1678.04907226562,2.49421381950378,666.552612304688,5.56060981750488,1011.49645996094,2016,11,2016-11-01,5000
6,"Matraba",7.90034341812134,3558.84838867188,6.04091262817383,1431.97912597656,9.96561527252197,2126.869140625,2016,11,2016-11-01,5000
1,"Al Masnaa",16.4122695922852,7310.02392578125,20.0812492370605,5228.412109375,11.2497034072876,2081.61181640625,2017,11,2017-11-01,5000
2,"Al Aridah",8.7345085144043,2072.03662109375,5.31105136871338,610.403442382812,11.9518594741821,1461.63317871094,2017,11,2017-11-01,5000
3,"Al Abbudiyah",16.0421257019043,7230.69970703125,10.6873188018799,2731.9423828125,23.0578594207764,4498.75732421875,2017,11,2017-11-01,5000
4,"Al Buqayaa",13.4725942611694,6069.7421875,10.9471263885498,3029.79150390625,17.4951934814453,3039.95068359375,2017,11,2017-11-01,5000
5,"Al Qaa",5.02526998519897,2257.06713867188,3.65462017059326,976.659118652344,7.03892707824707,1280.40808105469,2017,11,2017-11-01,5000
6,"Matraba",12.9545488357544,5835.60400390625,7.54501628875732,1788.52209472656,18.9629249572754,4047.08178710938,2017,11,2017-11-01,5000
1,"Al Masnaa",15.7109594345093,6997.66015625,19.8544235229492,5169.35498046875,9.88075065612793,1828.30480957031,2018,11,2018-11-01,5000
2,"Al Aridah",10.56272315979,2505.7333984375,4.80494165420532,552.23583984375,15.9738626480103,1953.49755859375,2018,11,2018-11-01,5000
3,"Al Abbudiyah",16.9444103240967,7637.3876953125,10.7090625762939,2737.50048828125,25.1138038635254,4899.88720703125,2018,11,2018-11-01,5000
4,"Al Buqayaa",13.5501432418823,6104.6796875,10.8644371032715,3006.90600585938,17.8279705047607,3097.77368164062,2018,11,2018-11-01,5000
5,"Al Qaa",4.07854890823364,1831.85363769531,4.33191967010498,1157.66027832031,3.70631718635559,674.193420410156,2018,11,2018-11-01,5000
6,"Matraba",13.921989440918,6271.40478515625,9.46488285064697,2243.62036132812,18.8725070953369,4027.78466796875,2018,11,2018-11-01,5000
1,"Al Masnaa",18.438159942627,8212.35546875,22.5204524993896,5863.48974609375,12.6940326690674,2348.8662109375,2019,11,2019-11-01,5000
2,"Al Aridah",11.3758859634399,2698.63525390625,7.34996366500854,844.737243652344,15.1594324111938,1853.89807128906,2019,11,2019-11-01,5000
3,"Al Abbudiyah",17.5576839447021,7913.8095703125,11.2147254943848,2866.76049804688,25.8680667877197,5047.04931640625,2019,11,2019-11-01,5000
4,"Al Buqayaa",14.9250469207764,6724.1083984375,12.6914501190186,3512.56103515625,18.4827480316162,3211.54736328125,2019,11,2019-11-01,5000
5,"Al Qaa",7.03467559814453,3159.57861328125,6.42880630493164,1718.03137207031,7.92477512359619,1441.54724121094,2019,11,2019-11-01,5000
6,"Matraba",16.2817478179932,7334.39892578125,11.6602458953857,2764.02416992188,21.4148540496826,4570.37451171875,2019,11,2019-11-01,5000
1,"Al Masnaa",11.3388538360596,5050.32470703125,13.7997770309448,3592.94970703125,7.87612676620483,1457.37512207031,2020,11,2020-11-01,5000
2,"Al Aridah",6.74228811264038,1599.43383789062,2.19970941543579,252.814376831055,11.0113859176636,1346.61950683594,2020,11,2020-11-01,5000
3,"Al Abbudiyah",11.7220802307129,5283.5166015625,5.52844285964966,1413.20629882812,19.8368263244629,3870.31030273438,2020,11,2020-11-01,5000
4,"Al Buqayaa",9.28167533874512,4181.6279296875,5.80536079406738,1606.72607421875,14.8187971115112,2574.90209960938,2020,11,2020-11-01,5000
